Match_ID,League,Season,Date,Time,Team_Home,Team_Away,Score_Home,Score_Away,Label_Path
italy_serie-a_2015-02-15_AC_Milan_vs_Empoli,italy_serie-a,2014-2015,2015-02-15,14:30,AC Milan,Empoli,1,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2014-2015\2015-02-15 - 14-30 AC Milan 1 - 1 Empoli\Labels-v2.json
italy_serie-a_2015-04-11_Verona_vs_Inter,italy_serie-a,2014-2015,2015-04-11,21:45,Verona,Inter,0,3,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2014-2015\2015-04-11 - 21-45 Verona 0 - 3 Inter\Labels-v2.json
italy_serie-a_2015-04-19_Inter_vs_AC_Milan,italy_serie-a,2014-2015,2015-04-19,21:45,Inter,AC Milan,0,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2014-2015\2015-04-19 - 21-45 Inter 0 - 0 AC Milan\Labels-v2.json
italy_serie-a_2015-04-25_Inter_vs_AS_Roma,italy_serie-a,2014-2015,2015-04-25,21:45,Inter,AS Roma,2,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2014-2015\2015-04-25 - 21-45 Inter 2 - 1 AS Roma\Labels-v2.json
italy_serie-a_2015-04-26_Torino_vs_Juventus,italy_serie-a,2014-2015,2015-04-26,16:00,Torino,Juventus,2,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2014-2015\2015-04-26 - 16-00 Torino 2 - 1 Juventus\Labels-v2.json
italy_serie-a_2015-05-03_Napoli_vs_AC_Milan,italy_serie-a,2014-2015,2015-05-03,21:45,Napoli,AC Milan,3,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2014-2015\2015-05-03 - 21-45 Napoli 3 - 0 AC Milan\Labels-v2.json
italy_serie-a_2015-05-16_Inter_vs_Juventus,italy_serie-a,2014-2015,2015-05-16,19:00,Inter,Juventus,1,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2014-2015\2015-05-16 - 19-00 Inter 1 - 2 Juventus\Labels-v2.json
italy_serie-a_2015-09-20_Chievo_vs_Inter,italy_serie-a,2015-2016,2015-09-20,13:30,Chievo,Inter,0,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2015-2016\2015-09-20 - 13-30 Chievo 0 - 1 Inter\Labels-v2.json
italy_serie-a_2015-09-22_Udinese_vs_AC_Milan,italy_serie-a,2015-2016,2015-09-22,21:45,Udinese,AC Milan,2,3,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2015-2016\2015-09-22 - 21-45 Udinese 2 - 3 AC Milan\Labels-v2.json
italy_serie-a_2015-11-01_Lazio_vs_AC_Milan,italy_serie-a,2015-2016,2015-11-01,22:45,Lazio,AC Milan,1,3,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2015-2016\2015-11-01 - 22-45 Lazio 1 - 3 AC Milan\Labels-v2.json
italy_serie-a_2015-11-07_AC_Milan_vs_Atalanta,italy_serie-a,2015-2016,2015-11-07,22:45,AC Milan,Atalanta,0,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2015-2016\2015-11-07 - 22-45 AC Milan 0 - 0 Atalanta\Labels-v2.json
italy_serie-a_2015-11-22_Inter_vs_Frosinone,italy_serie-a,2015-2016,2015-11-22,22:45,Inter,Frosinone,4,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2015-2016\2015-11-22 - 22-45 Inter 4 - 0 Frosinone\Labels-v2.json
italy_serie-a_2016-08-21_Pescara_vs_Napoli,italy_serie-a,2016-2017,2016-08-21,21:45,Pescara,Napoli,2,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-08-21 - 21-45 Pescara 2 - 2 Napoli\Labels-v2.json
italy_serie-a_2016-08-28_Cagliari_vs_AS_Roma,italy_serie-a,2016-2017,2016-08-28,21:45,Cagliari,AS Roma,2,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-08-28 - 21-45 Cagliari 2 - 2 AS Roma\Labels-v2.json
italy_serie-a_2016-09-10_Palermo_vs_Napoli,italy_serie-a,2016-2017,2016-09-10,21:45,Palermo,Napoli,0,3,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-09-10 - 21-45 Palermo 0 - 3 Napoli\Labels-v2.json
italy_serie-a_2016-09-16_Sampdoria_vs_AC_Milan,italy_serie-a,2016-2017,2016-09-16,21:45,Sampdoria,AC Milan,0,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-09-16 - 21-45 Sampdoria 0 - 1 AC Milan\Labels-v2.json
italy_serie-a_2016-09-17_Napoli_vs_Bologna,italy_serie-a,2016-2017,2016-09-17,21:45,Napoli,Bologna,3,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-09-17 - 21-45 Napoli 3 - 1 Bologna\Labels-v2.json
italy_serie-a_2016-09-21_AS_Roma_vs_Crotone,italy_serie-a,2016-2017,2016-09-21,21:45,AS Roma,Crotone,4,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-09-21 - 21-45 AS Roma 4 - 0 Crotone\Labels-v2.json
italy_serie-a_2016-10-15_Napoli_vs_AS_Roma,italy_serie-a,2016-2017,2016-10-15,16:00,Napoli,AS Roma,1,3,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-15 - 16-00 Napoli 1 - 3 AS Roma\Labels-v2.json
italy_serie-a_2016-10-23_Crotone_vs_Napoli,italy_serie-a,2016-2017,2016-10-23,16:00,Crotone,Napoli,1,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-23 - 16-00 Crotone 1 - 2 Napoli\Labels-v2.json
italy_serie-a_2016-10-23_AS_Roma_vs_Palermo,italy_serie-a,2016-2017,2016-10-23,21:45,AS Roma,Palermo,4,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-23 - 21-45 AS Roma 4 - 1 Palermo\Labels-v2.json
italy_serie-a_2016-10-25_Genoa_vs_AC_Milan,italy_serie-a,2016-2017,2016-10-25,21:45,Genoa,AC Milan,3,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-25 - 21-45 Genoa 3 - 0 AC Milan\Labels-v2.json
italy_serie-a_2016-10-26_Napoli_vs_Empoli,italy_serie-a,2016-2017,2016-10-26,21:45,Napoli,Empoli,2,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-26 - 21-45 Napoli 2 - 0 Empoli\Labels-v2.json
italy_serie-a_2016-10-26_Sassuolo_vs_AS_Roma,italy_serie-a,2016-2017,2016-10-26,21:45,Sassuolo,AS Roma,1,3,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-26 - 21-45 Sassuolo 1 - 3 AS Roma\Labels-v2.json
italy_serie-a_2016-10-30_AC_Milan_vs_Pescara,italy_serie-a,2016-2017,2016-10-30,17:00,AC Milan,Pescara,1,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-30 - 17-00 AC Milan 1 - 0 Pescara\Labels-v2.json
italy_serie-a_2016-10-30_Empoli_vs_AS_Roma,italy_serie-a,2016-2017,2016-10-30,17:00,Empoli,AS Roma,0,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-10-30 - 17-00 Empoli 0 - 0 AS Roma\Labels-v2.json
italy_serie-a_2016-11-06_Palermo_vs_AC_Milan,italy_serie-a,2016-2017,2016-11-06,17:00,Palermo,AC Milan,1,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-11-06 - 17-00 Palermo 1 - 2 AC Milan\Labels-v2.json
italy_serie-a_2016-11-06_AS_Roma_vs_Bologna,italy_serie-a,2016-2017,2016-11-06,22:45,AS Roma,Bologna,3,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-11-06 - 22-45 AS Roma 3 - 0 Bologna\Labels-v2.json
italy_serie-a_2016-11-20_AC_Milan_vs_Inter,italy_serie-a,2016-2017,2016-11-20,22:45,AC Milan,Inter,2,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-11-20 - 22-45 AC Milan 2 - 2 Inter\Labels-v2.json
italy_serie-a_2016-11-27_AS_Roma_vs_Pescara,italy_serie-a,2016-2017,2016-11-27,22:45,AS Roma,Pescara,3,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-11-27 - 22-45 AS Roma 3 - 2 Pescara\Labels-v2.json
italy_serie-a_2016-12-04_AC_Milan_vs_Crotone,italy_serie-a,2016-2017,2016-12-04,14:30,AC Milan,Crotone,2,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-12-04 - 14-30 AC Milan 2 - 1 Crotone\Labels-v2.json
italy_serie-a_2016-12-17_AC_Milan_vs_Atalanta,italy_serie-a,2016-2017,2016-12-17,20:00,AC Milan,Atalanta,0,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-12-17 - 20-00 AC Milan 0 - 0 Atalanta\Labels-v2.json
italy_serie-a_2016-12-22_AS_Roma_vs_Chievo,italy_serie-a,2016-2017,2016-12-22,22:45,AS Roma,Chievo,3,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2016-12-22 - 22-45 AS Roma 3 - 1 Chievo\Labels-v2.json
italy_serie-a_2017-01-08_AC_Milan_vs_Cagliari,italy_serie-a,2016-2017,2017-01-08,20:00,AC Milan,Cagliari,1,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2017-01-08 - 20-00 AC Milan 1 - 0 Cagliari\Labels-v2.json
italy_serie-a_2017-01-15_Napoli_vs_Pescara,italy_serie-a,2016-2017,2017-01-15,17:00,Napoli,Pescara,3,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2017-01-15 - 17-00 Napoli 3 - 1 Pescara\Labels-v2.json
italy_serie-a_2017-01-15_Udinese_vs_AS_Roma,italy_serie-a,2016-2017,2017-01-15,17:00,Udinese,AS Roma,0,1,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2017-01-15 - 17-00 Udinese 0 - 1 AS Roma\Labels-v2.json
italy_serie-a_2017-01-21_AC_Milan_vs_Napoli,italy_serie-a,2016-2017,2017-01-21,22:45,AC Milan,Napoli,1,2,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2017-01-21 - 22-45 AC Milan 1 - 2 Napoli\Labels-v2.json
italy_serie-a_2017-02-04_Bologna_vs_Napoli,italy_serie-a,2016-2017,2017-02-04,22:45,Bologna,Napoli,1,7,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2017-02-04 - 22-45 Bologna 1 - 7 Napoli\Labels-v2.json
italy_serie-a_2017-02-10_Napoli_vs_Genoa,italy_serie-a,2016-2017,2017-02-10,22:45,Napoli,Genoa,2,0,C:\Users\mansi\SheInnovates\SoccerNetData\italy_serie-a\2016-2017\2017-02-10 - 22-45 Napoli 2 - 0 Genoa\Labels-v2.json
italy_serie-a_2017-02-12_Crotone_vs_AS_Roma,italy_serie-a,2016-2017,2017-02-12,14:30,Crotone,AS Roma,0,2,
